domain,label,source_dataset,source_threat,source_label,source_length,length_band
zukusi.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zukusi,6,dga_le_10
zuqkcbqfc.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zuqkcbqfc,9,dga_le_10
zuqune.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zuqune,6,dga_le_10
zurofir.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zurofir,7,dga_le_10
zuuhgsetcz.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zuuhgsetcz,10,dga_le_10
zvksoldoc.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zvksoldoc,9,dga_le_10
zvwdtruck.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zvwdtruck,9,dga_le_10
zvwxvfbvry.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zvwxvfbvry,10,dga_le_10
zvzqipps.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zvzqipps,8,dga_le_10
zynczjli.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zynczjli,8,dga_le_10
zyzhyipj.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zyzhyipj,8,dga_le_10
zzxdcar.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zzxdcar,7,dga_le_10
5an0duj4dy7o.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5an0duj4dy7o,12,dga_11_12
5ef4x630lqrs.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5ef4x630lqrs,12,dga_11_12
aaagaimceqgg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aaagaimceqgg,12,dga_11_12
aabqzkqexvi.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aabqzkqexvi,11,dga_11_12
aafsficlight.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aafsficlight,12,dga_11_12
aakmoeaugqqk.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aakmoeaugqqk,12,dga_11_12
aaouwqgayqmo.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aaouwqgayqmo,12,dga_11_12
aaqciwiakaq.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aaqciwiakaq,11,dga_11_12
aaqcmaiqmck.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aaqcmaiqmck,11,dga_11_12
aaqwmuywywyq.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aaqwmuywywyq,12,dga_11_12
aawamcoorcc.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aawamcoorcc,11,dga_11_12
achpllngvoqb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,achpllngvoqb,12,dga_11_12
achqamdtbcbg.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,achqamdtbcbg,12,dga_11_12
aczkhrzctotx.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aczkhrzctotx,12,dga_11_12
adhczprxtqq.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,adhczprxtqq,11,dga_11_12
adpudkdhjnqc.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,adpudkdhjnqc,12,dga_11_12
adsxhrvbkdr.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,adsxhrvbkdr,11,dga_11_12
aeepnkdfxmve.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aeepnkdfxmve,12,dga_11_12
agarptgalwg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,agarptgalwg,11,dga_11_12
aiaalgaprhiy.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aiaalgaprhiy,12,dga_11_12
ajzgyjncxyu.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ajzgyjncxyu,11,dga_11_12
akoqvrboigr.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,akoqvrboigr,11,dga_11_12
amajadmeyngm.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,amajadmeyngm,12,dga_11_12
amdgyyzurlf.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,amdgyyzurlf,11,dga_11_12
amenbiiugkeq.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,amenbiiugkeq,12,dga_11_12
andmzitauno.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,andmzitauno,11,dga_11_12
anidrvrnevz.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,anidrvrnevz,11,dga_11_12
anjhmdyyivck.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,anjhmdyyivck,12,dga_11_12
anmrnbrukhiu.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,anmrnbrukhiu,12,dga_11_12
aqakamgvkkyf.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aqakamgvkkyf,12,dga_11_12
ardcwdhmtnva.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ardcwdhmtnva,12,dga_11_12
asamdozqkmbi.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,asamdozqkmbi,12,dga_11_12
ashkbfgcrfgu.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ashkbfgcrfgu,12,dga_11_12
asiquwovmud.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,asiquwovmud,11,dga_11_12
asletjkpjufv.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,asletjkpjufv,12,dga_11_12
asskchsuxxtn.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,asskchsuxxtn,12,dga_11_12
asyqnwclkay.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,asyqnwclkay,11,dga_11_12
attkewjsiml.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,attkewjsiml,11,dga_11_12
aviqrrwiguod.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aviqrrwiguod,12,dga_11_12
avqkvckmulf.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,avqkvckmulf,11,dga_11_12
avqwumctwnr.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,avqwumctwnr,11,dga_11_12
axpqobrkjcd.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,axpqobrkjcd,11,dga_11_12
ayrsordf150.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ayrsordf150,11,dga_11_12
azrteapxfhns.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,azrteapxfhns,12,dga_11_12
baevmrnwsgvi.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,baevmrnwsgvi,12,dga_11_12
bahyutxuaroa.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bahyutxuaroa,12,dga_11_12
bbavsiohurx.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bbavsiohurx,11,dga_11_12
bbgrtshyvsbb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bbgrtshyvsbb,12,dga_11_12
bbkovonwkigf.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bbkovonwkigf,12,dga_11_12
bblmporsche.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bblmporsche,11,dga_11_12
bbygtaprius.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bbygtaprius,11,dga_11_12
bcflcuqvbxmp.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bcflcuqvbxmp,12,dga_11_12
bcfrpguedpl.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bcfrpguedpl,11,dga_11_12
bcgtqmgvnqqm.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bcgtqmgvnqqm,12,dga_11_12
bcltdehppsgp.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bcltdehppsgp,12,dga_11_12
bcvycdmebxrq.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bcvycdmebxrq,12,dga_11_12
bdjaeyqvxxdg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bdjaeyqvxxdg,12,dga_11_12
bdkrrwbsgrkp.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bdkrrwbsgrkp,12,dga_11_12
bdkyybpwzwl.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bdkyybpwzwl,11,dga_11_12
befgfdetefwo.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,befgfdetefwo,12,dga_11_12
bfedtsspqrst.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bfedtsspqrst,12,dga_11_12
bfgdecfolivn.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bfgdecfolivn,12,dga_11_12
bfwxqrwvvfpk.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bfwxqrwvvfpk,12,dga_11_12
bgyzkiwvzjhv.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bgyzkiwvzjhv,12,dga_11_12
bhtpxtbxhxgb.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bhtpxtbxhxgb,12,dga_11_12
bidxccrevsne.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bidxccrevsne,12,dga_11_12
binklibwhhog.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,binklibwhhog,12,dga_11_12
bjggancorml.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bjggancorml,11,dga_11_12
bjhbquerque.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bjhbquerque,11,dga_11_12
bkpqnocgywde.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bkpqnocgywde,12,dga_11_12
bnobyfdbrdx.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bnobyfdbrdx,11,dga_11_12
bojaypdfsqzq.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bojaypdfsqzq,12,dga_11_12
bpjklyfmzjy.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bpjklyfmzjy,11,dga_11_12
bpputaprius.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bpputaprius,11,dga_11_12
bpsiepictom.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bpsiepictom,11,dga_11_12
bpsnksrrrqdg.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bpsnksrrrqdg,12,dga_11_12
bpvmurqloooc.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bpvmurqloooc,12,dga_11_12
bqibnjdufont.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bqibnjdufont,12,dga_11_12
bripoylfaks.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bripoylfaks,11,dga_11_12
brversvkfvey.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,brversvkfvey,12,dga_11_12
brvnsttmrfop.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,brvnsttmrfop,12,dga_11_12
bscarjratplz.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bscarjratplz,12,dga_11_12
bsceumnjibko.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bsceumnjibko,12,dga_11_12
bsnvhepaeky.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bsnvhepaeky,11,dga_11_12
bucjqascabg.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bucjqascabg,11,dga_11_12
bufnudsibcjc.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bufnudsibcjc,12,dga_11_12
bvtgancorml.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bvtgancorml,11,dga_11_12
bvzsficlight.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bvzsficlight,12,dga_11_12
bwmmfljltcg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bwmmfljltcg,11,dga_11_12
bxjjmonkeys.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bxjjmonkeys,11,dga_11_12
bxorruxhlkcb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,bxorruxhlkcb,12,dga_11_12
byucdovvnmmj.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,byucdovvnmmj,12,dga_11_12
cbqpsadukous.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cbqpsadukous,12,dga_11_12
cbxvdnlfbnzb.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cbxvdnlfbnzb,12,dga_11_12
ccfegvhphdfb.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ccfegvhphdfb,12,dga_11_12
cclnqpqkoabd.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cclnqpqkoabd,12,dga_11_12
cdbwxcmoxar.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cdbwxcmoxar,11,dga_11_12
cdxinkltpel.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cdxinkltpel,11,dga_11_12
cefuvdcjrryf.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cefuvdcjrryf,12,dga_11_12
cegoeyiyuyee.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cegoeyiyuyee,12,dga_11_12
cegsicyumyq.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cegsicyumyq,11,dga_11_12
ceocupvahil.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ceocupvahil,11,dga_11_12
ceqeiiwkesok.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ceqeiiwkesok,12,dga_11_12
ceqoqwoaaoa.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ceqoqwoaaoa,11,dga_11_12
cfhwdqxqdez.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cfhwdqxqdez,11,dga_11_12
cfmhwkvuliby.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cfmhwkvuliby,12,dga_11_12
cgbbpymvmdov.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cgbbpymvmdov,12,dga_11_12
cgesdhockey.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cgesdhockey,11,dga_11_12
cifeareisbad.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cifeareisbad,12,dga_11_12
cihyrimymen.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cihyrimymen,11,dga_11_12
cijzixjaikv.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cijzixjaikv,11,dga_11_12
cipiaqruczh.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cipiaqruczh,11,dga_11_12
cipjrancisco.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cipjrancisco,12,dga_11_12
ciqxzmaelsh.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ciqxzmaelsh,11,dga_11_12
cixrficlight.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cixrficlight,12,dga_11_12
ciyyudfshkac.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ciyyudfshkac,12,dga_11_12
cjriyinjlltm.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cjriyinjlltm,12,dga_11_12
ckyijsxwlxv.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ckyijsxwlxv,11,dga_11_12
clppbyutuvvb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,clppbyutuvvb,12,dga_11_12
cmryhgnghcn.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cmryhgnghcn,11,dga_11_12
codqoopgrem.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,codqoopgrem,11,dga_11_12
coksmonkeys.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,coksmonkeys,11,dga_11_12
cpgmhirehkr.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cpgmhirehkr,11,dga_11_12
cqeqtaprius.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cqeqtaprius,11,dga_11_12
cqfgporsche.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cqfgporsche,11,dga_11_12
cqivican765.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cqivican765,11,dga_11_12
cqlmuduwkkov.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cqlmuduwkkov,12,dga_11_12
crvrjtxvuyju.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,crvrjtxvuyju,12,dga_11_12
csdopwfamqa.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,csdopwfamqa,11,dga_11_12
cssreejwfwwx.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cssreejwfwwx,12,dga_11_12
cttghpnkkbbe.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cttghpnkkbbe,12,dga_11_12
cutasiydalqu.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cutasiydalqu,12,dga_11_12
cvyflqoowbca.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cvyflqoowbca,12,dga_11_12
cwomruyqxwmk.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cwomruyqxwmk,12,dga_11_12
cxgurklpdul.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cxgurklpdul,11,dga_11_12
cxkexcxquag.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cxkexcxquag,11,dga_11_12
cygurjczczx.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cygurjczczx,11,dga_11_12
cylimvfilht.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,cylimvfilht,11,dga_11_12
daapunagtogi.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,daapunagtogi,12,dga_11_12
daemvkmflsb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,daemvkmflsb,11,dga_11_12
dbgbrancisco.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dbgbrancisco,12,dga_11_12
dcbfebfwwrxi.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dcbfebfwwrxi,12,dga_11_12
dchycldwtwi.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dchycldwtwi,11,dga_11_12
dcnedxkjsths.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dcnedxkjsths,12,dga_11_12
ddctareisbad.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ddctareisbad,12,dga_11_12
ddfidigvvnrr.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ddfidigvvnrr,12,dga_11_12
ddlnwknmwhhx.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ddlnwknmwhhx,12,dga_11_12
ddrvficlight.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ddrvficlight,12,dga_11_12
ddsycumporyr.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ddsycumporyr,12,dga_11_12
depcakmtomp.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,depcakmtomp,11,dga_11_12
dfwbficlight.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dfwbficlight,12,dga_11_12
dgefgffdmmnu.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dgefgffdmmnu,12,dga_11_12
dgywpnmiwle.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dgywpnmiwle,11,dga_11_12
dhhjmonkeys.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dhhjmonkeys,11,dga_11_12
dhlaageclaim.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dhlaageclaim,12,dga_11_12
dhlqksgroooi.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dhlqksgroooi,12,dga_11_12
dikafyzetajy.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dikafyzetajy,12,dga_11_12
dimajezitejy.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dimajezitejy,12,dga_11_12
disaxizetily.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,disaxizetily,12,dga_11_12
divaxawytude.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,divaxawytude,12,dga_11_12
diwelolbryeo.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,diwelolbryeo,12,dga_11_12
dixafobotoho.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dixafobotoho,12,dga_11_12
dixatazutoby.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dixatazutoby,12,dga_11_12
dkhugywbrmn.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dkhugywbrmn,11,dga_11_12
dllkjpkkrrbf.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dllkjpkkrrbf,12,dga_11_12
dlpibrsfvwdl.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dlpibrsfvwdl,12,dga_11_12
dmnryhcbvjbb.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dmnryhcbvjbb,12,dga_11_12
dmwmlabodzbh.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dmwmlabodzbh,12,dga_11_12
dnqkrulegacy.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dnqkrulegacy,12,dga_11_12
dnvopijmlcdx.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dnvopijmlcdx,12,dga_11_12
dodhvzuuteqb.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dodhvzuuteqb,12,dga_11_12
drduzkvfchao.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,drduzkvfchao,12,dga_11_12
dssfvduuyyxh.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dssfvduuyyxh,12,dga_11_12
dtarrjlyahev.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dtarrjlyahev,12,dga_11_12
dtdgxxxqiepr.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dtdgxxxqiepr,12,dga_11_12
dtumancorml.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dtumancorml,11,dga_11_12
dupsqbqdeilb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dupsqbqdeilb,12,dga_11_12
dvsytaprius.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dvsytaprius,11,dga_11_12
dvvvjnohyyyf.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dvvvjnohyyyf,12,dga_11_12
dxuykfupbnwx.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dxuykfupbnwx,12,dga_11_12
dyjyvgcxfnrh.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dyjyvgcxfnrh,12,dga_11_12
dyvirfhfsmcg.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dyvirfhfsmcg,12,dga_11_12
dzcsaultlgk.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dzcsaultlgk,11,dga_11_12
dzspengerjet.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,dzspengerjet,12,dga_11_12
eahetaprius.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eahetaprius,11,dga_11_12
eatcezesawa.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eatcezesawa,11,dga_11_12
ebnxkbdxwaw.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ebnxkbdxwaw,11,dga_11_12
eciuengerjet.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eciuengerjet,12,dga_11_12
ecttordf150.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ecttordf150,11,dga_11_12
edckxxgokqjj.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,edckxxgokqjj,12,dga_11_12
edcrslmuvndg.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,edcrslmuvndg,12,dga_11_12
eddbrfyklov.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eddbrfyklov,11,dga_11_12
ediiluvqpsrj.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ediiluvqpsrj,12,dga_11_12
edjefvrekxl.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,edjefvrekxl,11,dga_11_12
eeeqpawujic.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eeeqpawujic,11,dga_11_12
eehiordf150.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eehiordf150,11,dga_11_12
eeimordf150.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eeimordf150,11,dga_11_12
eelamwjghgo.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eelamwjghgo,11,dga_11_12
eemnqqmcdxxg.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eemnqqmcdxxg,12,dga_11_12
efavpfelujfg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,efavpfelujfg,12,dga_11_12
efecnmjknxhq.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,efecnmjknxhq,12,dga_11_12
efedsssfixsx.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,efedsssfixsx,12,dga_11_12
efedxppdxonm.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,efedxppdxonm,12,dga_11_12
egpsbghergt.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,egpsbghergt,11,dga_11_12
egvzqqupiql.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,egvzqqupiql,11,dga_11_12
ehbhftdceah.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ehbhftdceah,11,dga_11_12
ehdmwyybznjn.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ehdmwyybznjn,12,dga_11_12
ehihbagatkm.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ehihbagatkm,11,dga_11_12
ehlycfgubsf.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ehlycfgubsf,11,dga_11_12
ehmfafickpey.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ehmfafickpey,12,dga_11_12
ehqghosovup.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ehqghosovup,11,dga_11_12
ehtxlapydyf.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ehtxlapydyf,11,dga_11_12
eibtiqonvqd.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eibtiqonvqd,11,dga_11_12
eickkokcqme.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eickkokcqme,11,dga_11_12
eicmancorml.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eicmancorml,11,dga_11_12
eigaaqumaqg.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eigaaqumaqg,11,dga_11_12
eigioougsuw.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eigioougsuw,11,dga_11_12
eiomlqcyumj.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eiomlqcyumj,11,dga_11_12
eisgkaegcgee.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eisgkaegcgee,12,dga_11_12
eiyscwsyagi.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eiyscwsyagi,11,dga_11_12
ejwphxfrrxim.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ejwphxfrrxim,12,dga_11_12
ekpcxszczsd.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ekpcxszczsd,11,dga_11_12
ekwfjpwbtpsv.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ekwfjpwbtpsv,12,dga_11_12
el1wgzndvlu.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,el1wgzndvlu,11,dga_11_12
elbkmeqvfffu.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,elbkmeqvfffu,12,dga_11_12
eltwtiiqzai.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,eltwtiiqzai,11,dga_11_12
emhvjgqrkgxx.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,emhvjgqrkgxx,12,dga_11_12
empgswvhaytg.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,empgswvhaytg,12,dga_11_12
