domain,label
b40f62256f12dee917cce1dbc3b7816b.click,1
redefining-standards.cm,0
gmsmogjrwapvcbdxji.com,1
licexch.com,0
cafewriters.xyz,0
1chob2liqu89d1sur5mdmqy6e5.com,1
kcpmswrjstjconc.com,1
71cq2b1y4gm0n1fwk7y5j3j04b.com,1
17e8zrwhi40sn1l9t0h351pws.com,1
aqohdac.cc,1
satyughealthcare.com,0
offerjuly.info,1
1pty2tmiwdunbibq4g1tchjqj.biz,1
ethicalcorp.com,0
nfirdempllrspdqf.com,1
presseportal.de,0
sidsjqv.com,1
uqb6x013onir51wyc6wjvqxbfj.ru,1
vavada-ka5i.top,0
gritzo.com,0
avancopa.com,0
headpast.net,1
nordstern.de,0
g12hkx30y3481wcqmurj3aw84.net,1
joinride.com,1
vacasa.com,0
ysgq08rsoylg2gg91a1uclts.com,1
1ycd3efvgrwbxkxggur71knmw.net,1
menkeydluffy.icu,0
gruposuroeste.com,0
iwon.com,0
kwwmehfytyxl.net,1
1ryb7ppcc6upt1ow8dp2zwuv90.tk,1
24igo.com,0
casino-rating2026.space,0
1098du01tvr0b41v2xvdnvlp0mi.tk,1
goodsync.com,0
hillthrew.org,1
electriclife.gr,0
slotlift.nl,0
5750552e221d1633263cabab95d01d08.com,1
musicneck.com,1
doeda-votr.xyz,0
fanlink.to,0
yardtell.ru,1
bo2hgh1y5j1jq5pa0g31nnsb5r.info,1
kagawa.ac,0
ipqahpupqjsfoiwaugan.com,1
stadtwerke-speyer.de,0
sarenza.com,0
shophockeytown.com,0
gom8481bi9seh1bupcdv1ppsy6w.com,1
sol.no,0
lookscene.com,1
1fh8vxfx8pb3518ybhg51k8ots9.net,1
elitemarket.nl,0
betterdisplay.pro,0
omugeforce.com,0
qkivwmbdqkvxwqgaixtaedalv.net,1
joinhalf.net,1
fmb.org.uk,0
interserve.com,0
crz836.com,0
powersport.eu,0
switchnap.com,0
mycute-girl.com,0
tmjtrpvksqfhua.com,1
royalkidsline.nl,0
withdish.net,1
iztscudijknemqceazlzpxgvwdq.com,1
hkekq5ghzv8tvi12me11okdjq.tk,1
tmsdln.com,0
freeip.com,0
thomasloeffler.net,0
14ene1w1hvys218vf6x2a94lcq.biz,1
relo6r1iw6p11y1djuxlm3ww2.biz,1
ogrjvsryyplgwlx.com,1
103cisbxi3y7x1kkddcsnk7vgj.com,1
oaqmdkdlwypskh.cc,1
ukkrbnpsu.com,1
infinitebettingworld.com,0
metropolitan.si,0
uomkjkvkmanmipiab.cc,1
wecdukschemes.in,0
we3travel.com,0
jitu26game.org,0
yrlwpwvlayvaaus.com,1
jpyzhf1y3ysif1gxxg6cleot71.ru,1
ikqad788j0slr4oftj5a6usu.tk,1
milkread.xyz,1
19laub01rcjhjt3ekrd721hwzm.com,1
bee2pay.com,0
nipponexpress.com,0
1srndypujesjspy6rcp1vhob47.com,1
xrite.com,0
keyforsteam.de,0
1xi79lkdtr1ukdxfje112il4d5.cc,1
qsjrdrcempvlbfdwodvcgmijhqw.org,1
1yhhzpiss1hk0ltvpoycfnwwk.net,1
qrltsdhffrlwwgs.info,1
californiawaterblog.com,0
aa8v2y1562xdbh40wku1256ydd.ru,1
sexymilf.click,0
tcozlpguxcrhykthiaugbx.tk,1
llttaifqwwku.com,1
gamekee.com,0
restlib.com.ua,0
gcohe5lw7679rfoipde42hot.ws,1
tiba.com.ar,0
1q3mu3h1wr0hporjrg201fu0k8y.com,1
bunkr.ax,0
lfvcbylvlrcitsgaizirsomjcejbq.com,1
santana.com,0
cusn6r17vnv8gaae1wdrfpgma.ws,1
a-silica.com,0
de.vanguard,0
99bill.com,0
nafin.com,0
cqowqolzfikxcypaymbdederlzeq.biz,1
menphis.cn,0
qgktkdekvvomznrvpfzffuibkf.com,1
gqojdljxktcfyskgmjbdqutglp.ws,1
1oulys21fycuel1undf79181vanu.info,1
saltsleep.com,1
flwlcitchiyq.org,1
bayarearidersforum.com,0
rbzegewm2x3u113eogi1w47vz.net,1
yoidmff.info,1
offerpeace.click,1
lookbody.net,1
dozaanimata.net,0
c1g8l5x.com,0
yscjxsas.biz,1
j57xka0q.com,0
r4ph04l4iqecks9ifk3k1388.tk,1
120yoec1alopci6g8vqb4fsej4.com,1
phoenixslotsstation.com,0
70ksmf1luxj9k1hj6ohswk8ur3.net,1
dytyjpumnbruyhm.info,1
qingshuxuetang.com,0
nextrunwaystar.com,0
wvrtspplhytjsrq.net,1
giwslbmvtvlfazuwlzaikrhqr.cc,1
803fs.casino,0
shopaew.com,0
americanenglish.com.pe,0
knowheight.net,1
sightpress.biz,1
offereasy.click,1
ktxaxbtayfikujdke.com,1
collingwood.ca,0
xsver.my.id,0
mademarry.tk,1
linkabezpeci.cz,0
musashino-music.ac.jp,0
cdf40169872f095df0fcafe20b319cfc.net,1
deadhand.info,1
19l74ze1ia4v741yietsoy949we.com,1
hbru.ru,0
noenv.eu,0
lianyihuanbao.com,0
planeticolas.net,0
fullxxxmovie.com,0
e1g54.com,0
wl.co,0
folhape.com.br,0
rlcnnmrdlbiyywr.com,1
1869aq21qdv9y015vs0y31kfvhx.tk,1
hondacertified.com,0
theislam360.com,0
krlnkn.ru,0
dvopadvolycdat.biz,1
voypafkcxtlewhoey.cc,1
applessdash.com,0
lordwear.ru,1
4h89zv17vzeps1c5th3akshj03.ws,1
aqusykmjvtmk.net,1
groupcroud.net,1
17cn1cp1h0ajtvnh66hg1e3e12a.info,1
anvar.kz,0
igvdlpdphcdl.net,1
signgrain.cc,1
kdgue1k3iro4y5sbje1qzq91n.net,1
pbfqaujvgibqdxyhgmztvoljf.cc,1
yfpbgbocajgehvn.net,1
krbpyhyctlntfetovb.click,1
directindustry.de,0
1xm69qmdrg3a51yibsyxwoojsh.info,1
dededinuscenvdoblmjciskigu.com,1
sfeuvoecdnnsq.click,1
spokeneck.org,1
ip-51-68-44.eu,0
fashiola.com,0
nne.ru,0
aviceda.org,0
zxpflfifkrtmjtgifhiwov.net,1
surfsara.nl,0
8b57d503451072f41b3a164e385b64bc.biz,1
playstorm.nl,0
vxxkwpgkvm.info,1
exlfexaxnsnahlkqobnrx.com,1
threenovember.com,1
chickenroadgame.pt,0
reflex.cz,0
corsifnas.it,0
gymbjrrcquzhtemgehaydrcrwkf.org,1
wifemarry.com,1
ev1.net,0
ymvsnmyamlyhrtq.biz,1
xxw2onf1u8hv1cauxjfh3hw5a.com,1
repordermanagement.com,0
everestsystemsco.com,0
humangoes.com,1
strelitzer.de,0
1kyqzv11d2506gztovi1qfyhxd.ru,1
pqobidmifmbllhdqprfescwovc.net,1
gas-com.ch,0
kombigetir.com.tr,0
thenhour.ws,1
tokyosharehouse.com,0
5gamc.com,0
lb3r4c1iw1zmi1802ojo12bcpgp.net,1
genesco.com,0
drumchat.com,0
ca7toss.shop,0
kqvgoqacftwrjf.info,1
a5q9jp.com,0
foodprom66.ru,0
07a52a20bc6b594b008faffc394601ff.biz,1
cxcrnjsxfdwdpvqs.org,1
ecuxkwskrulootdxuxxj.biz,1
e-paycapita.com,0
w7ah2ihis3l1cjchu2u0feb0.tk,1
boo7zq0ynu.cfd,0
edu20.org,0
mta.sa,0
mpztdieymnknrodeqkdlzdxzly.com,1
courses.store,0
ppl.com.pk,0
azon.market,0
vnu.edu.ua,0
1vsf74t10mz8j3l6lsnscs8tb6.com,1
pqoij0j4q1zwt0d8gbbbx2p7.net,1
uappi.com.br,0
lipovica.hr,0
uancgxghoumusu.ws,1
15ar6nqvd5gvyqe9sj6sqjxof.org,1
c00c1a1db564a2f2e8aa3bbdd129396e.biz,1
aybwwr1vksljq1icef5tq00s95.cc,1
ufqsoifrvrnkf.com,1
rna.ao,0
trailappliances.com,0
vmksmtuktidwlmr.xyz,1
dmexcpg.com,1
fuiysyandican.com,1
1ez1duj1jegknmy7ov3o1yp8era.biz,1
ic611.com,0
southtuesday.biz,1
5a2kmn1ysgty01hnc8xurnexuq.org,1
nhforum.nl,0
hoosierhomemade.com,0
1a14hgutodrc314gztpyhw7uet.net,1
phojukbqztvkqgxojprokz.com,1
jumpname.com,1
saltelse.com,1
kyin5r1o4v516pxidk91p7bwez.biz,1
theugandanjobline.com,0
tydomrntoobvof.com,1
dlutu.com,0
qaabsscjagdlvdq.biz,1
bncdrdnvstjkdbky.net,1
1co45uurhhlne5sm95qf3so0m.com,1
ysa74s1liaftlu7xofm1feupk6.org,1
qobyeypgoftoamlucdwslkn.tk,1
7788.com,0
skyandtelescope.com,0
hhzeyduaedfupkripnlkz.com,1
lroindyrshufacescupvdqemguwogi.com,1
caxwkzyhxoburggijvpbamjvfmlr.net,1
1bq0d34jfvopeksmonyx6kcer.tk,1
1y5n1kl4enmmypjsfua5p1tfj.tk,1
noveogroup.com,0
caseonly.org,1
yardprove.tk,1
loldioosb.com,1
1i2yfaanswogjapnfh81g8lli.ws,1
elnacional.com,0
wejegefixjgoi.ru,1
5053a1247323c576a9f861bcc5ef82b6.com,1
offerhour.biz,1
sxbxqed.com,1
3hh21515v6y8a17awm1et0gbxb.net,1
knimstxcjewenqm.info,1
z4lrrd13gz8zk1b5wy3v6q5vav.ru,1
5b906e1g4e3r8vjk2d8r6huty.ru,1
7dcim81axjrun1b0vpaz1vuu890.info,1
sugggest.com,0
3h4p0h704fotlb23ukixkxd.com,1
takenhorse.ru,1
hovorqgohudelwcdlwsytbaxh.click,1
3mtt.training,0
taxi-dewaele.be,0
lie.net,0
xmrscrpqdubmqh.cc,1
x13m511txegyyvws89rb2gy8l.biz,1
litmuscdn.com,0
vocmfurghpjzddizhztukeqxsizyp.net,1
aspetjournals.org,0
fastnextpointworld.nl,0
bcsvtdwko.info,1
whomthirteen.com,1
sarahmaker.com,0
cellular-news.com,0
1win-promo-az.com,0
n-dns.net,0
xfyinkaaqsck.info,1
einwsykahssg.ru,1
dgiiswxaitklrlbetwhazdkwlf.com,1
dipxljcaprgqojxmfpbhdtkgyuw.tk,1
chajiocloud.net,0
southmine.com,1
ezpassoh.com,0
fsisdttbekuntpqmjk.net,1
16p8oe91enson91sx78jd19wbtid.net,1
silverjackpotstation.com,0
ik9q51wcjuqa4qwy2a9xpffu.info,1
cygnuvrdibjp.info,1
jfpdmfixpzydmzhphwsgiizqo.ru,1
1u1e3ppejq7k9vbhtdx1c2qncx.com,1
oahshfbmui.ws,1
jhh1hdm4za7h1zv12m1fsuhr5.biz,1
fujitsu.com.au,0
1xglqsz1fbfb86mfy87115m9zw5.net,1
liveandinvestoverseas.com,0
soartigos.com,0
1ft6pgn171tqfwo88d0a1pi9amp.click,1
fyvorndkmwkrvtrxwtg.info,1
nexustabletopgames.com,0
festivaloffavignon.com,0
1b4527d64e00ecc0760f1251ed142c98.com,1
edu2080.co.kr,0
firstfun.games,0
lfxcwdsxbenrur.ru,1
oxydc.cat,0
powerline.net.in,0
webproeducation.org,0
dwnopsdleppgtys.info,1
l9mz7ke3479brspucqe5wlvy.cc,1
lalafo.pl,0
sosandar.com,0
92r0hb1jxozw4j09ehnfeuiy5.xyz,1
1a8gizam374eafpw5qsqdzyyq.net,1
zcasino.org,0
chinadevelopment.com.cn,0
bets307.co.ke,0
fbuqcjjrzkjgmvcqpamztnra.cc,1
1t4ikszs27eqo1f1h4h797pz8j.org,1
capibaraia.com,0
tzphlveatspjlamzinucpvrwd.info,1
h86y8ag0tjahyzw1fo1eq85g7.ru,1
livrepizzas.fr,0
na8th.com,0
uezupl1b4uisa1a5ky2dajthwq.xyz,1
rnpkagehslmcrensewsnb.com,1
hangshow.org,1
mahoneswallpapershop.com,0
dqkbmtofazxrkcmtylkvjvaqwoin.net,1
angelpiercings.com.br,0
sickpress.com,1
sgtwkjpzmnuinucwwkpvctlj.info,1
rrxdns.com,0
inkoranis.ru,0
gi9kul17oq5j1la3pzb1hatrva.cc,1
vukbwbjpderpaptmwjk.tk,1
1eft8vx1eiv4hs4zzkwrbprkrs.biz,1
abaan.ir,0
dkrdufqttwvckbrctcnvxtcqsxk.biz,1
rfespdcpjfxbtfvdsqq.tk,1
h8pwuo1ehs7nq1v69hj0tplmlh.cc,1
circle-era.eu,0
blowers-jewellers.co.uk,0
vital.audio,0
ohwscltjnldkcf.info,1
mt0dba1mg0ib8ilirp8ke7nm.com,1
fndbzo1l0iigd1s4zo6114f1h1j.com,1
d9b8ca80e2efb1bd39f1591a88ee1a2d.net,1
1xgo1qlr12tbffo2k3g19t8h4h.xyz,1
babkis.com,0
irlfzxgicmulblbvkmryltcp.net,1
7c9922f265a00e663866ecd021128660.net,1
qmcapp.com,0
cyivcsoscbumkw.com,1
zldqhpztgyhmukonppzdschuto.tk,1
nearfindernz.com,0
ppwnshtdmheq.net,1
ti3ynbtrmf5kd6z2hj1u30nbe.com,1
denverpresents.top,0
6vvysucmeijh1bgpcz31x3rcya.net,1
unwcohemyqayi.org,1
humttoland.com,0
qqwqkhtnrmzojobeykjso.xyz,1
skillsdaily.co.za,0
southguess.tk,1
oiokwoxdwua.org,1
lgjcpwqrhifvvveepapfb.com,1
visionreelsbase.nl,0
mhalnduicwucfyg.net,1
styliafoe.com,0
xlsprmelylxvgypljfedu.com,1
domrf.bank,0
tnglfgqipgbpn.com,1
zee7hospitals.de,0
pacifico.co.jp,0
hutb.edu.cn,0
bewest.com,0
wnyt.com,0
irlz5xtnoj2e1g31cbyakv27f.info,1
nextreels412.com,0
duux.com,0
repairwise.co.uk,0
sightmarch.biz,1
bestbinayonetim.com,0
uxbxkfvbykmtnr.net,1
lmb.com.mx,0
viaduc.fr,0
is-mis.ru,0
spokeseven.info,1
movecxrwak.ws,1
ae6c0d715dba93ac2eadad790687bd35.ru,1
gwlfrnamrqapeniqumvtq.net,1
novatronsec.com,0
mltfxsxjwxwwo.cc,1
1anfo2cexpp7x199od4018nw9na.info,1
1pu7ehm11aui2njecirs1w8lkh5.net,1
wrongbest.com,1
chigostv.com,0
wutvxqolrhiyjx.net,1
hljoftjrhwskzcitaevgpnzzt.com,1
wizcom.com.gr,0
fl2v244awj20mie7us138zxpn.info,1
1r6wjgp1vqyzg41mzzky1feyfws.net,1
aman.com,0
cam.org,0
opengateloans.com,0
nopqulpqxctrwm.net,1
lzbypaegmxshieavjbrgrgtdm.net,1
rey0b95992xf9hcur910jr6nz.biz,1
bahne.dk,0
makelaarbrand.nl,0
kinozi.cfd,0
pieldetoro.net,0
ssz.kr,0
iimidr.ac.in,0
xbajcmfvnvcqcc.net,1
afilmywap.ski,0
eobi.gov.pk,0
seniorliving.com,0
rustonleader.com,0
esig.energy,0
tower.com,0
2288wook.com,0
f7e0dd1f65a31af0a9264904b04fac92.ws,1
bitglu.io,0
o24dns.se,0
calmworldnow.nl,0
appgrics.ca,0
skeptik.net,0
well.com,0
swapfone.org,0
withusual.com,1
ctam921rdpps1ixry7x1n8nyxk.com,1
lookdare.com,1
southreach.info,1
ainsfw.ai,0
kusxwcpxfxvxd.org,1
e3bcx0iahlfu14vpz3k19spui7.com,1
ccqdafepnljuohxkxrvslwsin.com,1
confecamaras.co,0
ksmvcipbvjyap.org,1
vgvovovmnzayxhrstseuzpgu.ru,1
invbgsllwukx.ru,1
jcsnfdmxxixslm.xyz,1
1py0a8n1xyfhl41n1hc181wx7v98.info,1
tpmsvip.com,0
playmeo.com,0
8398bd3e4ef7712082e4f3715cd15507.cc,1
872efc60f06ebeac9208d80b179f583f.info,1
rwpznfzpmrfithdobmvvvcrglcu.click,1
fdni2oewyihdod0kqyn6wn5g.com,1
trauringe-kuehnel.de,0
13te4601thsk2rk0xkud1nn0h9s.com,1
hush.ca,0
servingcontents.com,0
howlingpixel.com,0
vciwppymsqlkwnn.net,1
ofrnxcftjjpxk.org,1
hhmfegenckxadwlufy.com,1
ceratech.ru,0
spendhalf.tk,1
znaj.ua,0
wishrule.net,1
1hv486znzc8175mrw2ky9m4s2.net,1
73f7d178d898aa1e292b12b51434f656.com,1
dianaapriliarelaxingspa.com,0
boldreelshub.com,0
wptojytxkmiepnbnbjas.cc,1
alabamaservices.org,0
prava112b.com,0
onion.io,0
uvwgshbttupasyd.xyz,1
usdk.net,0
63ec18e5347740c4aa5f910936472c36.com,1
betbrothers.es,0
zone-telechargement.expert,0
penzionjamy.cz,0
katakatahariini.site,0
merit-web.com,0
lpsiipuvcyoh.biz,1
ivracgitsvbl.org,1
mingyouseo.com,0
ownyourbits.com,0
tinywebgallery.com,0
i0eebjh.com,0
ikxiyklenmkf.com,1
shopifystatus.com,0
igynqrdskjnfiho.com,1
turkzzers.net,0
dd-tuning.pl,0
xcnqgbudqyyhkzypzciwlwgjv.info,1
2cu7lp1pfi67v1pn51bh1efdqu7.net,1
appalachianhistory.net,0
h49k1tgmr4mk12t04w2111pylo.com,1
8select.io,0
trials-forum.co.uk,0
kpcprywpcnkge.click,1
xyphcptgheseg.net,1
webfor99.com,0
nordstromcard.com,0
pjmbgydabibypfexqoolaiov.com,1
leadfamly.com,0
1vftrx01oc4o4v1x6oz5s1gm0wfi.click,1
bgu6lt1sra9zv1612jgw1h63jjm.org,1
giijpwgwclbtsgulyhypvwuylyh.com,1
1nkp1ny13k4feh7n9hufcwvh76.tk,1
banreservas.com,0
huayobhqaylvjruwhkjxskxskl.cc,1
acdcas.com,0
wentfebruary.org,1
1h04j3fv4tqqggov7opplfvuk.org,1
ga5ank1hqaipjt5swq43i6b7u.tk,1
tgdpwhvsfxakjkx.info,1
filesyscrm.com,0
zlswkeajlmjxirjbbjnnzatk.org,1
mutua.es,0
xkvy3k2afwwm1baincm1qds8sz.info,1
hqnrkbiabyvqoeynzlydgudmfiam.info,1
nzdbd.com,0
jesus.ch,0
sathyadns.net,0
shopthenickel.com,0
avelphfws.com,0
xivlbdvfyekbtwtcxspbfex.tk,1
pub-casino.org,0
canstar.co.nz,0
1jmdp0u11ywqlhja4j2310704vh.cc,1
1m5m11sa0xhpyir7di01lus0tj.com,1
faironly.cc,1
nocdirect.com,0
bceid.ca,0
tourism.or.jp,0
iiarjournals.org,0
emlid.com,0
wartale.com,0
qocacqhlxkjrfudedepkvqtcyxob.ws,1
rkviggmlfpyuhpj.com,1
megablogai.net,0
speedtestmatrix.net,0
yuanhemedia.com,0
threeride.com,1
daad.kg,0
youthfarmmn.org,0
uwpzldqlqknytyptpzdmaywo.biz,1
1hbsg181sf61dg2g24uwwu7kb.ru,1
hfimtnkesjkj.net,1
sff6v5a0blf1ckveb11pfa64p.biz,1
kzkbhfaydgmjzdxztcihxfq.com,1
e-lubawa.pl,0
milkcount.com,1
13jjn8761oyz6222f7c1kr4xe8.info,1
frappeepique.fr,0
hmuvmsqibhyexb.cc,1
loodsen.ru,0
takenrest.org,1
xqmfvoaawpbsaykb.net,1
truthinitiative.org,0
xr9vkk1xbiiwu1cdvsli1q7cnza.net,1
mgread.io,0
lfnf70czdlscr9tf7gobiwn7.com,1
vwlsxeqwffglhp.com,1
cardfrag.com,0
maddog-server.org,0
knowfruit.biz,1
jumpstock.info,1
8rnti51bp6zvq73owdhr7kfkr.net,1
hangbreak.com,1
babycity.lv,0
daryn.online,0
superduperinc.com,0
wakefieldbooks.com,0
equipecerta.com,0
aucd.org,0
akb22.ru,0
wxjgsictmhhdy.com,1
orval.be,0
wavewatch.top,0
isuxcjgdwyvvktvcine.com,1
gxgsatyroqmoyjf.net,1
1pwz2xgas76bqy6zl8wpyj41d.com,1
1hsvybry3tye6cx5f3s842vol.ru,1
fdklhoewrvvjfpc.com,1
denbfqgceaoard.tk,1
dinstartsida.se,0
sxqr5tsaon9l16yotgp158f7sy.ws,1
myfairplay.pink,0
meplus.com,0
groupearth.ru,1
vcbidehydukzbuxpnfimvhpobpnp.info,1
1di8e2f1tlbkpajpfsx0ih3821.cc,1
12em4uwacyzoe1b9whzq1rumndt.net,1
1uboyk7web5olgizywn1xbdeyf.ws,1
v9u62c1om14a417kijsn13a762j.biz,1
withpage.xyz,1
mymangomail.com,0
humanitariancentre.org,0
1p6s9fp68xus617hcvlr1cif5bi.tk,1
petir388ledak.store,0
ejob.az,0
queropassagem.com.br,0
mayfair-inc.com,0
pcspecialist.co.uk,0
qqxggjgydybesjj.net,1
twdcns.com,0
nordicmax.co.uk,0
rvmuqpvttdmbj.com,1
ampps.com,0
rupiahtotomillion.com,0
pobreflixtv.food,0
cmwcucbuqsdsgylxkhxnfhfq.net,1
5v0wy7qbqddtozoyofzq7cxv.net,1
confaelshop.ru,0
1awpj4w187adgm1iwaf031ogf74l.info,1
digital-llc.com,0
ylkibdctvkif.com,1
jumphouse.com,1
testportal.com,0
stw.fr,0
defz161ayd2qb1x81jh31un2c11.org,1
1gr4r0y1vv5a7b118hht852s4bn.info,1
152fvcw14o9ewg1tu7x8q12ycqng.tk,1
amoretti.com,0
rncubz1l2xymi19ughwlhas83d.ru,1
ardropshipping.com,0
zpzuwypxtworwpeitpv.net,1
wiyvynewitklsufb.biz,1
officestationery.co.uk,0
goldasorte.bet,0
darkneck.info,1
blorge.com,0
ra7788.com,0
afit.edu,0
ywt.org.uk,0
rrczxo7pyr4t1iunpa2rdvqlq.tk,1
magicstoryfocus.nl,0
zfc.in.ua,0
ob8mj4xpmq7o14r6cog1vsfeh2.com,1
yjxhcfyjmepjrr.net,1
jeetcity-au.net,0
hdhub4u.gs,0
gazzettadimodena.it,0
1v4upb31nsgxpqrax6yu1toqun5.com,1
trichtinhlau.com,0
thehomeandlinenladies.com.au,0
nankai-ferry.co.jp,0
fair786.com,0
skusbixsxnvfqrsrwlgvgamzonoj.com,1
sh.st,0
korian.biz,0
cwudhpgq0mk9qwpuwbdwusee.info,1
domreestr.ru,0
warminan.gob.pe,0
hdyouyiuuuvi.com,1
faknkycvdryvfyjsgbmkv.ws,1
erwlhqbbkhbll.biz,1
bluespaceselect.nl,0
mostsuch.cc,1
coaljunction.com,0
harnjugilbhubadatwtrgdypjkfp.net,1
ucrwwkxk.cc,0
tvwausqfxtg.tk,1
15sdjw2zstw1y1rvanbdnn8n9z.com,1
dghs.gov.bd,0
bannersolution.net,0
lekgm3a3z4.cfd,0
propelauth.com,0
marocmama.com,0
sickgrain.xyz,1
ea6ox75dwnmb15f3re91xdu40r.com,1
rialtocasino.com,0
coastaldrains.co.uk,0
1urt7pi1b3cv8v1d4lvqlhz0uaq.org,1
uvfwrse.com,1
cloudborn.org,1
objectifprecis.fr,0
nvptyxamfevwozfysdfauclhm.net,1
ville-courbevoie.fr,0
homecredit.ph,0
undergroundmethods.com,0
slzpn.pl,0
hpgxcgdapdov.cc,1
i1ttvngkbvynoi6ohv176ryga.ws,1
avtograde.ru,0
pileus.org,0
ausilium.it,0
axa-vermittler.de,0
omkycquwwu.com,1
axa-max.ie,0
vcfm.ru,0
16zrlc21g3zqtx1vek3wtg7bt2h.tk,1
hwnabyemsch.com,1
1vu32a519bo4yd1rjuar717s5vt0.com,1
dreamfool.xyz,1
um.edu.mo,0
casino2791.lol,0
alphawinsworks.nl,0
dreamaunt.cc,1
w4rserver.com,0
prdswibcyizcupdytrktojozxbm.xyz,1
careanyware.com,0
centroinca.net,0
igvovau.info,1
iesmrgkhhdecr.org,1
macanilari.com,0
bdnews24.com,0
withbone.ru,1
a71.bet,0
tidaltv.com,0
cbunu.com,0
xn--42cl2evb9ayg.net,0
tribexr.com,0
qcdaijdagmmnnzvhpfnjtsln.ws,1
fizhcumpvmzamhqgynvpvmrcbu.net,1
dutypast.tk,1
kingmakercasino.fi,0
deltasi.sn,0
cfda2en56cc3ta40i914203e0.com,1
is-a-chef.com,0
omroeptilburg.nl,0
madetook.org,1
jerkloop.com,0
yukiworks.be,0
dakdragerland.nl,0
everymancinema.com,0
hairfine.ru,1
hpkuprllyimxl.com,1
mrlwsrgtxkfexglhmnpnnzhg.cc,1
smilefoundationindia.org,0
up76xo13py1wv1pzgff8195m6hd.cc,1
barnesbullets.com,0
1v26rto1v1nojr5166pxwzkjb0.biz,1
jeidocgikvxa.biz,1
kodik-add.com,0
thisshown.com,1
tz98c51phsu82u6xshejoz9r.xyz,1
yuanguchangleyuan.com,0
moto2s.cn,0
r1h0z239rcwjh8kxk21hsjya7.biz,1
whichroll.com,1
nextgamingonline.com,0
qeviwxxieprk.com,1
pictbland.net,0
quatro-casino.com,0
mfunz.com,0
ueideeihubdu1y5kenw1x94n1p.ru,1
key11.com,0
sclqld.org.au,0
detpress.com,0
tsdkrgibqcyheeuylnrwrkxyt.net,1
17eazor20mgxv16mksgc15ozqxg.ws,1
s6jb3fckpqx7v88g7ui9bba3.net,1
matthey.com,0
hairoctover.net,1
aywkaeuofmsgcmbdzvkjtcdepzt.org,1
1ed36701tc29jm1i8x2e33ej1gb.net,1
awsdns-cn-55.com,0
e-shoes.gr,0
kkbwfbxshpvvowov.info,1
yxg55819yljy61grjahwea0hz6.tk,1
1i2ndut11gcwe6102tqrdqmhetl.com,1
mosthome.biz,1
solidbarsportal.com,0
aoossoijqklecdlhgcvb.xyz,1
replacebase.co.uk,0
nanaplayer.com,0
thegunzone.com,0
17mcus3b7x9send4ys1blpvqm.com,1
soverin.net,0
paidui.com,0
ym0tjw1mnt7t413sfv3b11r5i2w.ws,1
ydbjxyhfukeusup.ws,1
bqzdibythediyvtwlplrukbuovd.com,1
xobabanfojtshtsorusfueadzpt.info,1
kiliba.eu,0
cvcvmekkamixmyx.com,1
h4k4kt17ca8nhor2fkj1glktam.ru,1
sdgyfvpqgipds.com,1
roujovjecapqao.cc,1
1lqq1pm1lp8bti11ub9uu2b7q6z.ws,1
fenzin.org,0
dijxwhnlurri.info,1
15bs0ilxteitalg3v341wz0qc9.com,1
ns.at,0
the2poundtuitionhub.com,0
hebmykhyayjh.net,1
vkcdn5.com,0
ftsdlskits.com,0
alertus.com,0
ijrkjlnxgxgjnuobvowgpzonkffm.com,1
yardcause.tk,1
wfl-88.net,0
hskvascfppysf.com,1
porady.org.ua,0
1nfjzifd7gvd64uceim2igege.org,1
fulltaboo.tv,0
domod.ru,0
6ij79swf2f8g1xv5l8b55mk5y.cc,1
sinilryote.com,1
1poeopt1rbv1pw16rrscjm345sk.com,1
5eb035ee4e773bd8e0a845c14c4f3327.net,1
kvegcdeavvh.tk,1
sofisa.com.br,0
massivemusicstore.com,0
cipf.ca,0
wentgift.tk,1
bensoftware.com,0
hellogravel.com,0
palassets.com,0
eliteresources.co.uk,0
mostbetcasinoz.com,0
1qdegdfa53h1ylppny1ovxpm8.click,1
cedst6aqkx6dmhfo301ddzgbp.ru,1
19ixl30iv4x0mjno5pu1n21nny.info,1
egis-group.com,0
ghsjctsknfmeq.cc,1
totality.com,0
ifijsfnbxybdyunse.info,1
1xx7wg11bv9a5wcmd3u9hkz4pd.cc,1
freefoot.it,0
whommarch.net,1
akkuplus.com,0
ccotmqnbsnfln.net,1
sexlive.us,0
aslairlines.fr,0
healthcarestudies.co.uk,0
wstovaedixgtgcekntwvscgeyqk.tk,1
irsot.net,0
flatironsteak.co.uk,0
legendportbaccaratmax.com,0
mycasualcompanion.com,0
travian.net,0
fabcafe.com,0
disponivelagora.com.br,0
ixbsudbstxpepb.biz,1
nmuqcbdotxwatmkujl.com,1
us-themes.com,0
avest.by,0
palermoperfumes.com.au,0
ggwp.com,0
tgcctwojlfktljfelqh.ru,1
lordserialss2.pro,0
odjysytcuggluiihvejs.tk,1
xxxxx.com,0
classicride.fr,0
sdzk.gov.cn,0
balylkdllaebc.net,1
ayklalxoqyhbkxhcpgc.cc,1
pirum.com,0
idcpvxqlyrtrqak.net,1
moveroad.com,1
cfhguwxbpolua.com,1
irandisk.com,0
1gbx9qo1h4m6kt7nqpruj0w0ma.tk,1
hringdu.is,0
absol.ru,0
sfvbnldwftdovywyuo.net,1
gladsound.net,1
tjrailfytirhtsxuauitq.net,1
hillprice.com,1
travelconline.com,0
cortilia.it,0
analogweb.net,0
jgsrpqvyev.ws,1
songcross.ru,1
nusaerp.com,0
